2026-03-18 12:26:18 | INFO     | flink_speed_layer         | Khởi động Flink Speed Layer...
2026-03-18 12:26:19 | INFO     | flink_speed_layer         | Đã khởi tạo StreamExecutionEnvironment với JAR và Checkpoint.
2026-03-18 12:26:20 | INFO     | flink_speed_layer         | Pipeline sẵn sàng | Source: traffic-raw | Sink: traffic-processed | Window: 30s
2026-03-18 17:54:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 29.31 km/h | Xe: 860 | Window: 2026-03-18T17:54:00 → 2026-03-18T17:54:30
2026-03-18 17:55:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 39.51 km/h | Xe: 764 | Window: 2026-03-18T17:54:30 → 2026-03-18T17:55:00
2026-03-18 17:55:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 36.38 km/h | Xe: 953 | Window: 2026-03-18T17:54:30 → 2026-03-18T17:55:00
2026-03-18 17:55:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 34.04 km/h | Xe: 1040 | Window: 2026-03-18T17:54:30 → 2026-03-18T17:55:00
2026-03-18 17:55:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 28.54 km/h | Xe: 901 | Window: 2026-03-18T17:54:30 → 2026-03-18T17:55:00
2026-03-18 17:55:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 38.58 km/h | Xe: 872 | Window: 2026-03-18T17:54:30 → 2026-03-18T17:55:00
2026-03-18 17:55:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 37.91 km/h | Xe: 819 | Window: 2026-03-18T17:55:00 → 2026-03-18T17:55:30
2026-03-18 17:55:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 34.72 km/h | Xe: 1041 | Window: 2026-03-18T17:55:00 → 2026-03-18T17:55:30
2026-03-18 17:55:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 40.66 km/h | Xe: 718 | Window: 2026-03-18T17:55:00 → 2026-03-18T17:55:30
2026-03-18 17:55:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 41.74 km/h | Xe: 730 | Window: 2026-03-18T17:55:00 → 2026-03-18T17:55:30
2026-03-18 17:55:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 35.23 km/h | Xe: 914 | Window: 2026-03-18T17:55:00 → 2026-03-18T17:55:30
2026-03-18 17:56:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 33.22 km/h | Xe: 674 | Window: 2026-03-18T17:55:30 → 2026-03-18T17:56:00
2026-03-18 17:56:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 33.65 km/h | Xe: 925 | Window: 2026-03-18T17:55:30 → 2026-03-18T17:56:00
2026-03-18 17:56:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 37.87 km/h | Xe: 919 | Window: 2026-03-18T17:55:30 → 2026-03-18T17:56:00
2026-03-18 17:56:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 39.25 km/h | Xe: 730 | Window: 2026-03-18T17:55:30 → 2026-03-18T17:56:00
2026-03-18 17:56:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 37.26 km/h | Xe: 755 | Window: 2026-03-18T17:55:30 → 2026-03-18T17:56:00
2026-03-18 17:56:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 33.92 km/h | Xe: 809 | Window: 2026-03-18T17:56:00 → 2026-03-18T17:56:30
2026-03-18 17:56:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 39.59 km/h | Xe: 931 | Window: 2026-03-18T17:56:00 → 2026-03-18T17:56:30
2026-03-18 17:56:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 37.19 km/h | Xe: 953 | Window: 2026-03-18T17:56:00 → 2026-03-18T17:56:30
2026-03-18 17:56:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 33.5 km/h | Xe: 971 | Window: 2026-03-18T17:56:00 → 2026-03-18T17:56:30
2026-03-18 17:56:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 39.95 km/h | Xe: 905 | Window: 2026-03-18T17:56:00 → 2026-03-18T17:56:30
2026-03-18 17:57:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 31.73 km/h | Xe: 748 | Window: 2026-03-18T17:56:30 → 2026-03-18T17:57:00
2026-03-18 17:57:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 36.73 km/h | Xe: 898 | Window: 2026-03-18T17:56:30 → 2026-03-18T17:57:00
2026-03-18 17:57:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 31.84 km/h | Xe: 878 | Window: 2026-03-18T17:56:30 → 2026-03-18T17:57:00
2026-03-18 17:57:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 36.22 km/h | Xe: 830 | Window: 2026-03-18T17:56:30 → 2026-03-18T17:57:00
2026-03-18 17:57:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 36.24 km/h | Xe: 838 | Window: 2026-03-18T17:56:30 → 2026-03-18T17:57:00
2026-03-18 17:57:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 38.56 km/h | Xe: 855 | Window: 2026-03-18T17:57:00 → 2026-03-18T17:57:30
2026-03-18 17:57:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 35.37 km/h | Xe: 734 | Window: 2026-03-18T17:57:00 → 2026-03-18T17:57:30
2026-03-18 17:57:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 31.64 km/h | Xe: 894 | Window: 2026-03-18T17:57:00 → 2026-03-18T17:57:30
2026-03-18 17:57:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 35.01 km/h | Xe: 996 | Window: 2026-03-18T17:57:00 → 2026-03-18T17:57:30
2026-03-18 17:57:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 39.35 km/h | Xe: 1020 | Window: 2026-03-18T17:57:00 → 2026-03-18T17:57:30
2026-03-18 17:58:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 33.17 km/h | Xe: 837 | Window: 2026-03-18T17:57:30 → 2026-03-18T17:58:00
2026-03-18 17:58:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 38.84 km/h | Xe: 955 | Window: 2026-03-18T17:57:30 → 2026-03-18T17:58:00
2026-03-18 17:58:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 40.91 km/h | Xe: 781 | Window: 2026-03-18T17:57:30 → 2026-03-18T17:58:00
2026-03-18 17:58:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 38.47 km/h | Xe: 703 | Window: 2026-03-18T17:57:30 → 2026-03-18T17:58:00
2026-03-18 17:58:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 38.6 km/h | Xe: 602 | Window: 2026-03-18T17:57:30 → 2026-03-18T17:58:00
2026-03-18 17:58:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 34.78 km/h | Xe: 861 | Window: 2026-03-18T17:58:00 → 2026-03-18T17:58:30
2026-03-18 17:58:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 35.24 km/h | Xe: 595 | Window: 2026-03-18T17:58:00 → 2026-03-18T17:58:30
2026-03-18 17:58:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 36.03 km/h | Xe: 702 | Window: 2026-03-18T17:58:00 → 2026-03-18T17:58:30
2026-03-18 17:58:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 45.94 km/h | Xe: 822 | Window: 2026-03-18T17:58:00 → 2026-03-18T17:58:30
2026-03-18 17:58:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 38.93 km/h | Xe: 873 | Window: 2026-03-18T17:58:00 → 2026-03-18T17:58:30
2026-03-18 17:59:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 36.12 km/h | Xe: 921 | Window: 2026-03-18T17:58:30 → 2026-03-18T17:59:00
2026-03-18 17:59:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 39.91 km/h | Xe: 875 | Window: 2026-03-18T17:58:30 → 2026-03-18T17:59:00
2026-03-18 17:59:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 32.81 km/h | Xe: 816 | Window: 2026-03-18T17:58:30 → 2026-03-18T17:59:00
2026-03-18 17:59:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 43.48 km/h | Xe: 834 | Window: 2026-03-18T17:58:30 → 2026-03-18T17:59:00
2026-03-18 17:59:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 27.83 km/h | Xe: 823 | Window: 2026-03-18T17:58:30 → 2026-03-18T17:59:00
2026-03-18 17:59:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 43.41 km/h | Xe: 826 | Window: 2026-03-18T17:59:00 → 2026-03-18T17:59:30
2026-03-18 17:59:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 34.43 km/h | Xe: 872 | Window: 2026-03-18T17:59:00 → 2026-03-18T17:59:30
2026-03-18 17:59:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 37.37 km/h | Xe: 638 | Window: 2026-03-18T17:59:00 → 2026-03-18T17:59:30
2026-03-18 17:59:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 23.2 km/h | Xe: 810 | Window: 2026-03-18T17:59:00 → 2026-03-18T17:59:30
2026-03-18 17:59:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 33.41 km/h | Xe: 894 | Window: 2026-03-18T17:59:00 → 2026-03-18T17:59:30
2026-03-18 18:00:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 32.17 km/h | Xe: 792 | Window: 2026-03-18T17:59:30 → 2026-03-18T18:00:00
2026-03-18 18:00:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 36.82 km/h | Xe: 1003 | Window: 2026-03-18T17:59:30 → 2026-03-18T18:00:00
2026-03-18 18:00:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 44.53 km/h | Xe: 853 | Window: 2026-03-18T17:59:30 → 2026-03-18T18:00:00
2026-03-18 18:00:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 45.29 km/h | Xe: 691 | Window: 2026-03-18T17:59:30 → 2026-03-18T18:00:00
2026-03-18 18:00:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 30.23 km/h | Xe: 730 | Window: 2026-03-18T17:59:30 → 2026-03-18T18:00:00
2026-03-18 18:00:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 38.05 km/h | Xe: 857 | Window: 2026-03-18T18:00:00 → 2026-03-18T18:00:30
2026-03-18 18:00:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 41.48 km/h | Xe: 616 | Window: 2026-03-18T18:00:00 → 2026-03-18T18:00:30
2026-03-18 18:00:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 38.33 km/h | Xe: 858 | Window: 2026-03-18T18:00:00 → 2026-03-18T18:00:30
2026-03-18 18:00:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 34.54 km/h | Xe: 805 | Window: 2026-03-18T18:00:00 → 2026-03-18T18:00:30
2026-03-18 18:00:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 41.85 km/h | Xe: 890 | Window: 2026-03-18T18:00:00 → 2026-03-18T18:00:30
2026-03-18 18:01:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 40.84 km/h | Xe: 655 | Window: 2026-03-18T18:00:30 → 2026-03-18T18:01:00
2026-03-18 18:01:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 36.1 km/h | Xe: 756 | Window: 2026-03-18T18:00:30 → 2026-03-18T18:01:00
2026-03-18 18:01:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 32.12 km/h | Xe: 1004 | Window: 2026-03-18T18:00:30 → 2026-03-18T18:01:00
2026-03-18 18:01:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 37.62 km/h | Xe: 785 | Window: 2026-03-18T18:00:30 → 2026-03-18T18:01:00
2026-03-18 18:01:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 36.99 km/h | Xe: 808 | Window: 2026-03-18T18:00:30 → 2026-03-18T18:01:00
2026-03-18 18:01:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 33.11 km/h | Xe: 778 | Window: 2026-03-18T18:01:00 → 2026-03-18T18:01:30
2026-03-18 18:01:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 29.7 km/h | Xe: 875 | Window: 2026-03-18T18:01:00 → 2026-03-18T18:01:30
2026-03-18 18:01:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 34.03 km/h | Xe: 891 | Window: 2026-03-18T18:01:00 → 2026-03-18T18:01:30
2026-03-18 18:01:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 28.76 km/h | Xe: 989 | Window: 2026-03-18T18:01:00 → 2026-03-18T18:01:30
2026-03-18 18:01:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 33.74 km/h | Xe: 953 | Window: 2026-03-18T18:01:00 → 2026-03-18T18:01:30
2026-03-18 18:02:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 39.46 km/h | Xe: 560 | Window: 2026-03-18T18:01:30 → 2026-03-18T18:02:00
2026-03-18 18:02:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 26.13 km/h | Xe: 664 | Window: 2026-03-18T18:01:30 → 2026-03-18T18:02:00
2026-03-18 18:02:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 35.28 km/h | Xe: 972 | Window: 2026-03-18T18:01:30 → 2026-03-18T18:02:00
2026-03-18 18:02:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 42.42 km/h | Xe: 876 | Window: 2026-03-18T18:01:30 → 2026-03-18T18:02:00
2026-03-18 18:02:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 37.41 km/h | Xe: 880 | Window: 2026-03-18T18:01:30 → 2026-03-18T18:02:00
2026-03-18 18:02:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 39.67 km/h | Xe: 904 | Window: 2026-03-18T18:02:00 → 2026-03-18T18:02:30
2026-03-18 18:02:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 34.02 km/h | Xe: 891 | Window: 2026-03-18T18:02:00 → 2026-03-18T18:02:30
2026-03-18 18:02:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 35.6 km/h | Xe: 940 | Window: 2026-03-18T18:02:00 → 2026-03-18T18:02:30
2026-03-18 18:02:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 41.58 km/h | Xe: 887 | Window: 2026-03-18T18:02:00 → 2026-03-18T18:02:30
2026-03-18 18:02:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 40.33 km/h | Xe: 819 | Window: 2026-03-18T18:02:00 → 2026-03-18T18:02:30
2026-03-18 18:03:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 33.63 km/h | Xe: 776 | Window: 2026-03-18T18:02:30 → 2026-03-18T18:03:00
2026-03-18 18:03:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 41.75 km/h | Xe: 980 | Window: 2026-03-18T18:02:30 → 2026-03-18T18:03:00
2026-03-18 18:03:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 33.82 km/h | Xe: 831 | Window: 2026-03-18T18:02:30 → 2026-03-18T18:03:00
2026-03-18 18:03:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 40.87 km/h | Xe: 912 | Window: 2026-03-18T18:02:30 → 2026-03-18T18:03:00
2026-03-18 18:03:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 39.09 km/h | Xe: 651 | Window: 2026-03-18T18:02:30 → 2026-03-18T18:03:00
2026-03-18 18:03:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 31.41 km/h | Xe: 795 | Window: 2026-03-18T18:03:00 → 2026-03-18T18:03:30
2026-03-18 18:03:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 38.98 km/h | Xe: 849 | Window: 2026-03-18T18:03:00 → 2026-03-18T18:03:30
2026-03-18 18:03:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 45.89 km/h | Xe: 796 | Window: 2026-03-18T18:03:00 → 2026-03-18T18:03:30
2026-03-18 18:03:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 31.0 km/h | Xe: 636 | Window: 2026-03-18T18:03:00 → 2026-03-18T18:03:30
2026-03-18 18:03:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 40.06 km/h | Xe: 933 | Window: 2026-03-18T18:03:00 → 2026-03-18T18:03:30
2026-03-18 18:04:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 34.03 km/h | Xe: 875 | Window: 2026-03-18T18:03:30 → 2026-03-18T18:04:00
2026-03-18 18:04:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 35.68 km/h | Xe: 1017 | Window: 2026-03-18T18:03:30 → 2026-03-18T18:04:00
2026-03-18 18:04:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 34.48 km/h | Xe: 1015 | Window: 2026-03-18T18:03:30 → 2026-03-18T18:04:00
2026-03-18 18:04:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 36.93 km/h | Xe: 756 | Window: 2026-03-18T18:03:30 → 2026-03-18T18:04:00
2026-03-18 18:04:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 34.63 km/h | Xe: 895 | Window: 2026-03-18T18:03:30 → 2026-03-18T18:04:00
2026-03-18 18:04:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 32.96 km/h | Xe: 739 | Window: 2026-03-18T18:04:00 → 2026-03-18T18:04:30
2026-03-18 18:04:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 34.88 km/h | Xe: 884 | Window: 2026-03-18T18:04:00 → 2026-03-18T18:04:30
2026-03-18 18:04:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 39.61 km/h | Xe: 848 | Window: 2026-03-18T18:04:00 → 2026-03-18T18:04:30
2026-03-18 18:04:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 35.77 km/h | Xe: 895 | Window: 2026-03-18T18:04:00 → 2026-03-18T18:04:30
2026-03-18 18:04:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 34.62 km/h | Xe: 769 | Window: 2026-03-18T18:04:00 → 2026-03-18T18:04:30
2026-03-18 18:05:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 39.74 km/h | Xe: 715 | Window: 2026-03-18T18:04:30 → 2026-03-18T18:05:00
2026-03-18 18:05:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 39.46 km/h | Xe: 872 | Window: 2026-03-18T18:04:30 → 2026-03-18T18:05:00
2026-03-18 18:05:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 31.59 km/h | Xe: 914 | Window: 2026-03-18T18:04:30 → 2026-03-18T18:05:00
2026-03-18 18:05:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 35.32 km/h | Xe: 907 | Window: 2026-03-18T18:04:30 → 2026-03-18T18:05:00
2026-03-18 18:05:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 40.49 km/h | Xe: 730 | Window: 2026-03-18T18:04:30 → 2026-03-18T18:05:00
2026-03-18 18:05:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 35.29 km/h | Xe: 806 | Window: 2026-03-18T18:05:00 → 2026-03-18T18:05:30
2026-03-18 18:05:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 35.14 km/h | Xe: 959 | Window: 2026-03-18T18:05:00 → 2026-03-18T18:05:30
2026-03-18 18:05:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 35.31 km/h | Xe: 859 | Window: 2026-03-18T18:05:00 → 2026-03-18T18:05:30
2026-03-18 18:05:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 33.02 km/h | Xe: 830 | Window: 2026-03-18T18:05:00 → 2026-03-18T18:05:30
2026-03-18 18:05:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 38.14 km/h | Xe: 758 | Window: 2026-03-18T18:05:00 → 2026-03-18T18:05:30
2026-03-18 18:06:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 33.57 km/h | Xe: 892 | Window: 2026-03-18T18:05:30 → 2026-03-18T18:06:00
2026-03-18 18:06:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 41.37 km/h | Xe: 837 | Window: 2026-03-18T18:05:30 → 2026-03-18T18:06:00
2026-03-18 18:06:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 36.76 km/h | Xe: 930 | Window: 2026-03-18T18:05:30 → 2026-03-18T18:06:00
2026-03-18 18:06:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 32.89 km/h | Xe: 843 | Window: 2026-03-18T18:05:30 → 2026-03-18T18:06:00
2026-03-18 18:06:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 37.38 km/h | Xe: 852 | Window: 2026-03-18T18:05:30 → 2026-03-18T18:06:00
2026-03-18 18:06:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 37.73 km/h | Xe: 777 | Window: 2026-03-18T18:06:00 → 2026-03-18T18:06:30
2026-03-18 18:06:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 38.64 km/h | Xe: 824 | Window: 2026-03-18T18:06:00 → 2026-03-18T18:06:30
2026-03-18 18:06:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 43.48 km/h | Xe: 870 | Window: 2026-03-18T18:06:00 → 2026-03-18T18:06:30
2026-03-18 18:06:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 24.05 km/h | Xe: 919 | Window: 2026-03-18T18:06:00 → 2026-03-18T18:06:30
2026-03-18 18:06:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 38.32 km/h | Xe: 745 | Window: 2026-03-18T18:06:00 → 2026-03-18T18:06:30
2026-03-18 18:07:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 36.48 km/h | Xe: 694 | Window: 2026-03-18T18:06:30 → 2026-03-18T18:07:00
2026-03-18 18:07:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 30.89 km/h | Xe: 896 | Window: 2026-03-18T18:06:30 → 2026-03-18T18:07:00
2026-03-18 18:07:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 34.03 km/h | Xe: 708 | Window: 2026-03-18T18:06:30 → 2026-03-18T18:07:00
2026-03-18 18:07:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 33.3 km/h | Xe: 870 | Window: 2026-03-18T18:06:30 → 2026-03-18T18:07:00
2026-03-18 18:07:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 39.01 km/h | Xe: 760 | Window: 2026-03-18T18:06:30 → 2026-03-18T18:07:00
2026-03-18 18:07:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 32.97 km/h | Xe: 877 | Window: 2026-03-18T18:07:00 → 2026-03-18T18:07:30
2026-03-18 18:07:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 43.11 km/h | Xe: 770 | Window: 2026-03-18T18:07:00 → 2026-03-18T18:07:30
2026-03-18 18:07:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 38.16 km/h | Xe: 803 | Window: 2026-03-18T18:07:00 → 2026-03-18T18:07:30
2026-03-18 18:07:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 34.46 km/h | Xe: 849 | Window: 2026-03-18T18:07:00 → 2026-03-18T18:07:30
2026-03-18 18:07:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 37.8 km/h | Xe: 697 | Window: 2026-03-18T18:07:00 → 2026-03-18T18:07:30
2026-03-18 18:08:01 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 37.67 km/h | Xe: 740 | Window: 2026-03-18T18:07:30 → 2026-03-18T18:08:00
2026-03-18 18:08:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 30.93 km/h | Xe: 956 | Window: 2026-03-18T18:07:30 → 2026-03-18T18:08:00
2026-03-18 18:08:01 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 33.09 km/h | Xe: 815 | Window: 2026-03-18T18:07:30 → 2026-03-18T18:08:00
2026-03-18 18:08:01 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 36.36 km/h | Xe: 901 | Window: 2026-03-18T18:07:30 → 2026-03-18T18:08:00
2026-03-18 18:08:01 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 38.35 km/h | Xe: 734 | Window: 2026-03-18T18:07:30 → 2026-03-18T18:08:00
2026-03-18 18:08:31 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 30.13 km/h | Xe: 650 | Window: 2026-03-18T18:08:00 → 2026-03-18T18:08:30
2026-03-18 18:08:31 | INFO     | flink_speed_layer         | [Nga Tu So] NORMAL | Avg: 34.02 km/h | Xe: 887 | Window: 2026-03-18T18:08:00 → 2026-03-18T18:08:30
2026-03-18 18:08:31 | INFO     | flink_speed_layer         | [Hoan Kiem] NORMAL | Avg: 36.9 km/h | Xe: 706 | Window: 2026-03-18T18:08:00 → 2026-03-18T18:08:30
2026-03-18 18:08:31 | INFO     | flink_speed_layer         | [Ha Dong] NORMAL | Avg: 41.34 km/h | Xe: 769 | Window: 2026-03-18T18:08:00 → 2026-03-18T18:08:30
2026-03-18 18:08:31 | INFO     | flink_speed_layer         | [Ba Dinh] NORMAL | Avg: 38.32 km/h | Xe: 834 | Window: 2026-03-18T18:08:00 → 2026-03-18T18:08:30
2026-03-18 18:09:01 | INFO     | flink_speed_layer         | [Cau Giay] NORMAL | Avg: 35.98 km/h | Xe: 890 | Window: 2026-03-18T18:08:30 → 2026-03-18T18:09:00
